MsgID.GLOBAL_POSITION,1520361160.5595140,-121.9939365,37.4137415,2.8700000
MsgID.LOCAL_VELOCITY,1520361160.5595140,-0.0500000,-0.0200000,-3.5300000
MsgID.LOCAL_POSITION,1520361160.5617139,-0.0584471,-0.1746694,-2.8700576
MsgID.LOCAL_VELOCITY,1520361160.5617139,-0.0515202,-0.0294343,-3.5382578
MsgID.GLOBAL_POSITION,1520361160.8092821,-121.9939369,37.4137406,3.4160000
MsgID.LOCAL_VELOCITY,1520361160.8092821,-0.0400000,-0.0200000,-1.1900000
MsgID.LOCAL_POSITION,1520361160.8115749,-0.1602134,-0.2037888,-3.4168272
MsgID.LOCAL_VELOCITY,1520361160.8115749,-0.0416742,-0.0266944,-1.1936288
MsgID.GLOBAL_POSITION,1520361161.0590980,-121.9939382,37.4137404,3.4530000
MsgID.LOCAL_VELOCITY,1520361161.0590980,0.4000000,-0.0100000,0.5900000
MsgID.LOCAL_POSITION,1520361161.0614560,-0.1760717,-0.3219735,-3.4533832
MsgID.LOCAL_VELOCITY,1520361161.0614560,0.4000877,-0.0145520,0.5909652
MsgID.GLOBAL_POSITION,1520361161.3107169,-121.9939361,37.4137422,3.2050000
MsgID.LOCAL_VELOCITY,1520361161.3107169,1.1500000,0.0100000,1.3000000
MsgID.LOCAL_POSITION,1520361161.3130000,0.0248027,-0.1353263,-3.2054093
MsgID.LOCAL_VELOCITY,1520361161.3130000,1.1525908,0.0136413,1.3048474
MsgID.STATE,1520361161.5024929,True,True
MsgID.GLOBAL_HOME,1520361161.5028009,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361161.5613120,-121.9939360,37.4137465,2.8630000
MsgID.LOCAL_VELOCITY,1520361161.5613120,2.4900000,0.0400000,0.8400000
MsgID.LOCAL_POSITION,1520361161.5615349,0.4927336,-0.1279999,-2.8637292
MsgID.LOCAL_VELOCITY,1520361161.5615349,2.4960656,0.0449915,0.8476381
MsgID.GLOBAL_POSITION,1520361161.8114219,-121.9939383,37.4137533,2.8100000
MsgID.LOCAL_VELOCITY,1520361161.8114219,3.9900000,0.0500000,-0.3400000
MsgID.LOCAL_POSITION,1520361161.8136761,1.2540050,-0.3342773,-2.8108766
MsgID.LOCAL_VELOCITY,1520361161.8136761,3.9906003,0.0550514,-0.3434159
MsgID.GLOBAL_POSITION,1520361162.0601048,-121.9939381,37.4137642,2.9710000
MsgID.LOCAL_VELOCITY,1520361162.0601048,4.9700000,0.1000000,-0.5500000
MsgID.LOCAL_POSITION,1520361162.0622411,2.4702916,-0.3125257,-2.9718843
MsgID.LOCAL_VELOCITY,1520361162.0622411,4.9736981,0.1078173,-0.5559627
MsgID.GLOBAL_POSITION,1520361162.3100400,-121.9939370,37.4137751,3.0620000
MsgID.LOCAL_VELOCITY,1520361162.3100400,5.3300000,0.1400000,0.0000000
MsgID.LOCAL_POSITION,1520361162.3122530,3.6789207,-0.2167031,-3.0622699
MsgID.LOCAL_VELOCITY,1520361162.3122530,5.3353915,0.1496365,-0.0048860
MsgID.STATE,1520361162.5042171,True,True
MsgID.GLOBAL_HOME,1520361162.5045681,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361162.5607970,-121.9939351,37.4137885,3.0340000
MsgID.LOCAL_VELOCITY,1520361162.5607970,5.7700000,0.1700000,0.4100000
MsgID.LOCAL_POSITION,1520361162.5631449,5.1595345,-0.0437360,-3.0343590
MsgID.LOCAL_VELOCITY,1520361162.5631449,5.7778106,0.1798085,0.4142587
MsgID.GLOBAL_POSITION,1520361162.8108711,-121.9939346,37.4138012,2.9800000
MsgID.LOCAL_VELOCITY,1520361162.8108711,6.3200000,0.1500000,0.3200000
MsgID.LOCAL_POSITION,1520361162.8131578,6.5728025,-0.0058726,-2.9806137
MsgID.LOCAL_VELOCITY,1520361162.8131578,6.3255525,0.1570440,0.3229902
MsgID.GLOBAL_POSITION,1520361163.0613172,-121.9939346,37.4138164,2.9680000
MsgID.LOCAL_VELOCITY,1520361163.0613172,6.0500000,0.0500000,0.0600000
MsgID.LOCAL_POSITION,1520361163.0642829,8.2661848,-0.0039892,-2.9689245
MsgID.LOCAL_VELOCITY,1520361163.0642829,6.0542989,0.0581895,0.0615527
MsgID.GLOBAL_POSITION,1520361163.3114870,-121.9939357,37.4138277,2.9790000
MsgID.LOCAL_VELOCITY,1520361163.3114870,4.4900000,0.0200000,0.0500000
MsgID.LOCAL_POSITION,1520361163.3137541,9.5163994,-0.0989944,-2.9792213
MsgID.LOCAL_VELOCITY,1520361163.3137541,4.4973040,0.0296230,0.0505910
MsgID.STATE,1520361163.5035589,True,True
MsgID.GLOBAL_HOME,1520361163.5038562,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361163.5613959,-121.9939344,37.4138372,2.9830000
MsgID.LOCAL_VELOCITY,1520361163.5613959,2.7900000,0.4100000,0.0100000
MsgID.LOCAL_POSITION,1520361163.5641799,10.5705585,0.0119571,-2.9832804
MsgID.LOCAL_VELOCITY,1520361163.5641799,2.7928946,0.4161732,0.0105663
MsgID.GLOBAL_POSITION,1520361163.8116570,-121.9939302,37.4138428,2.9660000
MsgID.LOCAL_VELOCITY,1520361163.8116570,2.1600000,1.4100000,0.0400000
MsgID.LOCAL_POSITION,1520361163.8140349,11.1969109,0.3886043,-2.9662812
MsgID.LOCAL_VELOCITY,1520361163.8140349,2.1697903,1.4193296,0.0464779
MsgID.GLOBAL_POSITION,1520361164.0617700,-121.9939252,37.4138456,2.9530000
MsgID.LOCAL_VELOCITY,1520361164.0617700,1.4800000,2.6300000,-0.1200000
MsgID.LOCAL_POSITION,1520361164.0640378,11.5128431,0.8315822,-2.9537468
MsgID.LOCAL_VELOCITY,1520361164.0640378,1.4813238,2.6312740,-0.1240351
MsgID.GLOBAL_POSITION,1520361164.3113580,-121.9939190,37.4138479,2.9700000
MsgID.LOCAL_VELOCITY,1520361164.3113580,0.8500000,3.4900000,-0.2300000
MsgID.LOCAL_POSITION,1520361164.3135760,11.7670422,1.3881400,-2.9702101
MsgID.LOCAL_VELOCITY,1520361164.3135760,0.8584393,3.4940994,-0.2314034
MsgID.STATE,1520361164.5029812,True,True
MsgID.GLOBAL_HOME,1520361164.5034292,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361164.5620999,-121.9939063,37.4138495,2.9700000
MsgID.LOCAL_VELOCITY,1520361164.5620999,0.2600000,4.2000000,-0.0500000
MsgID.LOCAL_POSITION,1520361164.5646479,11.9392776,2.5107241,-2.9703612
MsgID.LOCAL_VELOCITY,1520361164.5646479,0.2685532,4.2054915,-0.0553804
MsgID.GLOBAL_POSITION,1520361164.8109770,-121.9938930,37.4138495,2.9700000
MsgID.LOCAL_VELOCITY,1520361164.8109770,-0.2800000,4.8500000,-0.1700000
MsgID.LOCAL_POSITION,1520361164.8136370,11.9440765,3.7002909,-2.9707770
MsgID.LOCAL_VELOCITY,1520361164.8136370,-0.2810246,4.8569450,-0.1737001
MsgID.GLOBAL_POSITION,1520361165.0622442,-121.9938774,37.4138493,2.9900000
MsgID.LOCAL_VELOCITY,1520361165.0622442,-0.8300000,5.3600000,-0.0300000
MsgID.LOCAL_POSITION,1520361165.0646780,11.9251528,5.0862322,-2.9909198
MsgID.LOCAL_VELOCITY,1520361165.0646780,-0.8301135,5.3685093,-0.0315640
MsgID.GLOBAL_POSITION,1520361165.3123081,-121.9938620,37.4138466,2.9920000
MsgID.LOCAL_VELOCITY,1520361165.3123081,-1.3200000,5.7000000,0.0800000
MsgID.LOCAL_POSITION,1520361165.3146000,11.6213675,6.4545918,-2.9921634
MsgID.LOCAL_VELOCITY,1520361165.3146000,-1.3265322,5.7027531,0.0845377
MsgID.STATE,1520361165.5040379,True,True
MsgID.GLOBAL_HOME,1520361165.5046301,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361165.5623901,-121.9938453,37.4138413,2.9920000
MsgID.LOCAL_VELOCITY,1520361165.5623901,-1.9900000,5.6900000,0.0500000
MsgID.LOCAL_POSITION,1520361165.5646479,11.0314655,7.9367280,-2.9928150
MsgID.LOCAL_VELOCITY,1520361165.5646479,-1.9900858,5.6958861,0.0540025
MsgID.GLOBAL_POSITION,1520361165.8122010,-121.9938315,37.4138367,3.0040000
MsgID.LOCAL_VELOCITY,1520361165.8122010,-1.9600000,4.6500000,0.1300000
MsgID.LOCAL_POSITION,1520361165.8144691,10.5164251,9.1595640,-3.0049121
MsgID.LOCAL_VELOCITY,1520361165.8144691,-1.9671181,4.6512852,0.1366410
MsgID.GLOBAL_POSITION,1520361166.0620120,-121.9938229,37.4138332,3.0070000
MsgID.LOCAL_VELOCITY,1520361166.0620120,-1.3200000,2.8100000,0.2100000
MsgID.LOCAL_POSITION,1520361166.0642948,10.1371384,9.9250374,-3.0070074
MsgID.LOCAL_VELOCITY,1520361166.0642948,-1.3249919,2.8179996,0.2126494
MsgID.GLOBAL_POSITION,1520361166.3120298,-121.9938178,37.4138312,3.0010000
MsgID.LOCAL_VELOCITY,1520361166.3120298,-1.0900000,1.6700000,0.1900000
MsgID.LOCAL_POSITION,1520361166.3142431,9.9094372,10.3782291,-3.0019641
MsgID.LOCAL_VELOCITY,1520361166.3142431,-1.0992706,1.6710651,0.1932876
MsgID.STATE,1520361166.5045021,True,True
MsgID.GLOBAL_HOME,1520361166.5050931,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361166.5630209,-121.9938130,37.4138273,3.0070000
MsgID.LOCAL_VELOCITY,1520361166.5630209,-2.1900000,1.2400000,0.0900000
MsgID.LOCAL_POSITION,1520361166.5653481,9.4744711,10.8072786,-3.0079927
MsgID.LOCAL_VELOCITY,1520361166.5653481,-2.1997182,1.2460752,0.0955780
MsgID.GLOBAL_POSITION,1520361166.8135591,-121.9938086,37.4138206,3.0100000
MsgID.LOCAL_VELOCITY,1520361166.8135591,-3.1300000,0.8500000,0.1500000
MsgID.LOCAL_POSITION,1520361166.8158689,8.7340250,11.1998825,-3.0101426
MsgID.LOCAL_VELOCITY,1520361166.8158689,-3.1302063,0.8572419,0.1538695
MsgID.GLOBAL_POSITION,1520361167.0634711,-121.9938067,37.4138132,2.9870000
MsgID.LOCAL_VELOCITY,1520361167.0634711,-3.9600000,0.3200000,0.1800000
MsgID.LOCAL_POSITION,1520361167.0657809,7.9095788,11.3686066,-2.9877324
MsgID.LOCAL_VELOCITY,1520361167.0657809,-3.9638002,0.3215540,0.1807844
MsgID.GLOBAL_POSITION,1520361167.3145320,-121.9938070,37.4138054,2.9600000
MsgID.LOCAL_VELOCITY,1520361167.3145320,-4.7000000,-0.1500000,0.0000000
MsgID.LOCAL_POSITION,1520361167.3151920,7.0455127,11.3434095,-2.9603403
MsgID.LOCAL_VELOCITY,1520361167.3151920,-4.7042007,-0.1571516,0.0040835
MsgID.STATE,1520361167.5056920,True,True
MsgID.GLOBAL_HOME,1520361167.5060532,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361167.5630579,-121.9938101,37.4137933,2.9570000
MsgID.LOCAL_VELOCITY,1520361167.5630579,-5.4600000,-0.6000000,-0.1500000
MsgID.LOCAL_POSITION,1520361167.5652990,5.7021785,11.0633926,-2.9570456
MsgID.LOCAL_VELOCITY,1520361167.5652990,-5.4601274,-0.6056743,-0.1577470
MsgID.GLOBAL_POSITION,1520361167.8144152,-121.9938117,37.4137804,2.9550000
MsgID.LOCAL_VELOCITY,1520361167.8144152,-5.9900000,-0.8800000,-0.1500000
MsgID.LOCAL_POSITION,1520361167.8147280,4.2647996,10.9207239,-2.9552135
MsgID.LOCAL_VELOCITY,1520361167.8147280,-5.9934163,-0.8875904,-0.1515170
MsgID.GLOBAL_POSITION,1520361168.0647490,-121.9938148,37.4137652,2.9450000
MsgID.LOCAL_VELOCITY,1520361168.0647490,-6.3100000,-1.1700000,-0.2100000
MsgID.LOCAL_POSITION,1520361168.0649989,2.5790040,10.6456013,-2.9458454
MsgID.LOCAL_VELOCITY,1520361168.0649989,-6.3139806,-1.1777574,-0.2172221
MsgID.GLOBAL_POSITION,1520361168.3128641,-121.9938163,37.4137527,2.9460000
MsgID.LOCAL_VELOCITY,1520361168.3128641,-5.3900000,-1.1600000,-0.2600000
MsgID.LOCAL_POSITION,1520361168.3155589,1.1916194,10.5141506,-2.9465687
MsgID.LOCAL_VELOCITY,1520361168.3155589,-5.3991261,-1.1628441,-0.2610435
MsgID.STATE,1520361168.5051630,True,True
MsgID.GLOBAL_HOME,1520361168.5056751,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361168.5639460,-121.9938183,37.4137403,2.9640000
MsgID.LOCAL_VELOCITY,1520361168.5639460,-3.3700000,-0.9300000,-0.2800000
MsgID.LOCAL_POSITION,1520361168.5663359,-0.1932688,10.3397141,-2.9643595
MsgID.LOCAL_VELOCITY,1520361168.5663359,-3.3755620,-0.9396919,-0.2880298
MsgID.GLOBAL_POSITION,1520361168.8140450,-121.9938218,37.4137351,2.9930000
MsgID.LOCAL_VELOCITY,1520361168.8140450,-2.0200000,-0.9700000,-0.2100000
MsgID.LOCAL_POSITION,1520361168.8166049,-0.7733270,10.0204878,-2.9939198
MsgID.LOCAL_VELOCITY,1520361168.8166049,-2.0260196,-0.9768764,-0.2121541
MsgID.GLOBAL_POSITION,1520361169.0636690,-121.9938261,37.4137324,3.0130000
MsgID.LOCAL_VELOCITY,1520361169.0636690,-1.4500000,-1.9400000,-0.0300000
MsgID.LOCAL_POSITION,1520361169.0663428,-1.0670167,9.6406641,-3.0134680
MsgID.LOCAL_VELOCITY,1520361169.0663428,-1.4532465,-1.9461851,-0.0346210
MsgID.GLOBAL_POSITION,1520361169.3144431,-121.9938325,37.4137296,3.0200000
MsgID.LOCAL_VELOCITY,1520361169.3144431,-1.0200000,-2.8900000,0.0300000
MsgID.LOCAL_POSITION,1520361169.3166862,-1.3882774,9.0589190,-3.0203347
MsgID.LOCAL_VELOCITY,1520361169.3166862,-1.0159044,-2.9101465,0.0310959
MsgID.STATE,1520361169.5050681,True,True
MsgID.GLOBAL_HOME,1520361169.5054131,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361169.5632119,-121.9938428,37.4137277,3.0240000
MsgID.LOCAL_VELOCITY,1520361169.5632119,-0.4900000,-3.7400000,0.1100000
MsgID.LOCAL_POSITION,1520361169.5675259,-1.5928447,8.1548853,-3.0249436
MsgID.LOCAL_VELOCITY,1520361169.5675259,-0.4941284,-3.7484870,0.1136468
MsgID.GLOBAL_POSITION,1520361169.8152730,-121.9938523,37.4137270,3.0200000
MsgID.LOCAL_VELOCITY,1520361169.8152730,-0.0300000,-4.4100000,0.1200000
MsgID.LOCAL_POSITION,1520361169.8173399,-1.6698211,7.3152366,-3.0203702
MsgID.LOCAL_VELOCITY,1520361169.8173399,-0.0313300,-4.4200277,0.1207270
MsgID.GLOBAL_POSITION,1520361170.0653830,-121.9938654,37.4137263,3.0070000
MsgID.LOCAL_VELOCITY,1520361170.0653830,0.4400000,-5.0600000,0.1700000
MsgID.LOCAL_POSITION,1520361170.0679512,-1.7470044,6.1427751,-3.0074468
MsgID.LOCAL_VELOCITY,1520361170.0679512,0.4483842,-5.0677943,0.1746572
MsgID.GLOBAL_POSITION,1520361170.3152151,-121.9938801,37.4137275,3.0060000
MsgID.LOCAL_VELOCITY,1520361170.3152151,0.8700000,-5.5800000,0.1400000
MsgID.LOCAL_POSITION,1520361170.3174660,-1.6145626,4.8388109,-3.0064948
MsgID.LOCAL_VELOCITY,1520361170.3174660,0.8825180,-5.5896921,0.1456075
MsgID.STATE,1520361170.5068171,True,True
MsgID.GLOBAL_HOME,1520361170.5074370,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361170.5650220,-121.9938981,37.4137315,3.0060000
MsgID.LOCAL_VELOCITY,1520361170.5650220,1.4100000,-6.0500000,0.0800000
MsgID.LOCAL_POSITION,1520361170.5672810,-1.1643851,3.2392142,-3.0066016
MsgID.LOCAL_VELOCITY,1520361170.5672810,1.4186724,-6.0546436,0.0878929
MsgID.GLOBAL_POSITION,1520361170.8154280,-121.9939162,37.4137356,3.0020000
MsgID.LOCAL_VELOCITY,1520361170.8154280,1.7300000,-5.8100000,0.0700000
MsgID.LOCAL_POSITION,1520361170.8176110,-0.7061489,1.6132301,-3.0022657
MsgID.LOCAL_VELOCITY,1520361170.8176110,1.7378591,-5.8006425,0.0775251
MsgID.GLOBAL_POSITION,1520361171.0653069,-121.9939303,37.4137395,2.9860000
MsgID.LOCAL_VELOCITY,1520361171.0653069,1.4600000,-4.1200000,0.1100000
MsgID.LOCAL_POSITION,1520361171.0675910,-0.2775728,0.3779665,-2.9861805
MsgID.LOCAL_VELOCITY,1520361171.0675910,1.4601648,-4.1293154,0.1188592
MsgID.GLOBAL_POSITION,1520361171.3148460,-121.9939385,37.4137408,2.9760000
MsgID.LOCAL_VELOCITY,1520361171.3148460,0.9300000,-2.3800000,0.0400000
MsgID.LOCAL_POSITION,1520361171.3171651,-0.1299648,-0.3578914,-2.9760034
MsgID.LOCAL_VELOCITY,1520361171.3171651,0.9220765,-2.3522949,0.0481030
MsgID.STATE,1520361171.5064740,True,True
MsgID.GLOBAL_HOME,1520361171.5071890,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361171.5658200,-121.9939424,37.4137424,2.9880000
MsgID.LOCAL_VELOCITY,1520361171.5658200,0.3900000,-0.7900000,-0.0100000
MsgID.LOCAL_POSITION,1520361171.5684428,0.0477495,-0.6958060,-2.9885373
MsgID.LOCAL_VELOCITY,1520361171.5684428,0.3919849,-0.7968425,-0.0146020
MsgID.GLOBAL_POSITION,1520361171.8160808,-121.9939434,37.4137448,3.0030000
MsgID.LOCAL_VELOCITY,1520361171.8160808,0.1200000,0.3200000,-0.0400000
MsgID.LOCAL_POSITION,1520361171.8192289,0.3142109,-0.7875929,-3.0042937
MsgID.LOCAL_VELOCITY,1520361171.8192289,0.1213527,0.3439441,-0.0352526
MsgID.GLOBAL_POSITION,1520361172.0641830,-121.9939418,37.4137430,3.0080000
MsgID.LOCAL_VELOCITY,1520361172.0641830,-0.1800000,0.9500000,0.1000000
MsgID.LOCAL_POSITION,1520361172.0687912,0.1068948,-0.6385297,-3.0081763
MsgID.LOCAL_VELOCITY,1520361172.0687912,-0.1824242,0.9562081,0.1091863
MsgID.GLOBAL_POSITION,1520361172.3164978,-121.9939389,37.4137419,2.9920000
MsgID.LOCAL_VELOCITY,1520361172.3164978,-0.2600000,1.0200000,0.1400000
MsgID.LOCAL_POSITION,1520361172.3185542,-0.0144551,-0.3782770,-2.9925210
MsgID.LOCAL_VELOCITY,1520361172.3185542,-0.2667839,1.0272455,0.1443384
MsgID.STATE,1520361172.5061610,True,True
MsgID.GLOBAL_HOME,1520361172.5068119,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361172.5656209,-121.9939364,37.4137411,2.9750000
MsgID.LOCAL_VELOCITY,1520361172.5656209,-0.0900000,0.5200000,-0.0100000
MsgID.LOCAL_POSITION,1520361172.5681961,-0.0963338,-0.1656874,-2.9758482
MsgID.LOCAL_VELOCITY,1520361172.5681961,-0.0999533,0.5218874,-0.0122556
MsgID.GLOBAL_POSITION,1520361172.8147898,-121.9939356,37.4137409,2.9780000
MsgID.LOCAL_VELOCITY,1520361172.8147898,-0.0100000,0.1500000,-0.0600000
MsgID.LOCAL_POSITION,1520361172.8192799,-0.1179223,-0.0913161,-2.9782813
MsgID.LOCAL_VELOCITY,1520361172.8192799,-0.0124539,0.1442455,-0.0709350
MsgID.GLOBAL_POSITION,1520361173.0645928,-121.9939354,37.4137421,2.9850000
MsgID.LOCAL_VELOCITY,1520361173.0645928,0.0000000,0.0300000,-0.0800000
MsgID.LOCAL_POSITION,1520361173.0691378,0.0053032,-0.0732589,-2.9856255
MsgID.LOCAL_VELOCITY,1520361173.0691378,0.0026117,0.0349873,-0.0830980
MsgID.GLOBAL_POSITION,1520361173.3164420,-121.9939350,37.4137430,2.8810000
MsgID.LOCAL_VELOCITY,1520361173.3164420,0.0000000,0.0200000,0.7600000
MsgID.LOCAL_POSITION,1520361173.3186390,0.1144036,-0.0371132,-2.8740764
MsgID.LOCAL_VELOCITY,1520361173.3186390,-0.0008651,0.0265632,0.7916614
MsgID.STATE,1520361173.5076082,True,True
MsgID.GLOBAL_HOME,1520361173.5079510,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361173.5647302,-121.9939357,37.4137439,2.5310000
MsgID.LOCAL_VELOCITY,1520361173.5647302,0.0000000,0.0000000,1.3800000
MsgID.LOCAL_POSITION,1520361173.5691700,0.2057314,-0.0987874,-2.5311012
MsgID.LOCAL_VELOCITY,1520361173.5691700,-0.0061546,0.0071570,1.3877633
MsgID.GLOBAL_POSITION,1520361173.8166060,-121.9939370,37.4137432,2.1240000
MsgID.LOCAL_VELOCITY,1520361173.8166060,-0.0100000,0.0000000,1.6800000
MsgID.LOCAL_POSITION,1520361173.8188081,0.1203473,-0.2091801,-2.1073730
MsgID.LOCAL_VELOCITY,1520361173.8188081,-0.0157753,0.0000067,1.6887636
MsgID.GLOBAL_POSITION,1520361174.0663650,-121.9939350,37.4137421,1.6200000
MsgID.LOCAL_VELOCITY,1520361174.0663650,-0.0200000,0.0100000,1.7100000
MsgID.LOCAL_POSITION,1520361174.0688808,0.0115443,-0.0329326,-1.6204324
MsgID.LOCAL_VELOCITY,1520361174.0688808,-0.0279021,0.0127473,1.7142586
MsgID.GLOBAL_POSITION,1520361174.3168840,-121.9939351,37.4137424,1.1760000
MsgID.LOCAL_VELOCITY,1520361174.3168840,-0.0100000,0.0000000,1.7600000
MsgID.LOCAL_POSITION,1520361174.3191681,0.0410297,-0.0485995,-1.1575899
MsgID.LOCAL_VELOCITY,1520361174.3191681,-0.0169802,0.0081160,1.7621810
MsgID.STATE,1520361174.5075920,True,True
MsgID.GLOBAL_HOME,1520361174.5079110,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520361174.5660548,-121.9939338,37.4137424,0.6800000
MsgID.LOCAL_VELOCITY,1520361174.5660548,0.0000000,0.0000000,1.8000000
MsgID.LOCAL_POSITION,1520361174.5687108,0.0391541,0.0705889,-0.6807333
MsgID.LOCAL_VELOCITY,1520361174.5687108,-0.0030844,-0.0009468,1.8068706
